Text,Image,Folio
urn:cts:greekLit:tlg5026.msAint.hmt:21.37,"urn:cite:hmt:vaimg.VA279RN-0449@0.116,0.4354,0.076,0.027",urn:cite:hmt:msA.279r
urn:cts:greekLit:tlg5026.msAint.hmt:21.38,"urn:cite:hmt:vaimg.VA279VN-0781@0.876,0.5773,0.03,0.0248",urn:cite:hmt:msA.279v
urn:cts:greekLit:tlg5026.msAint.hmt:21.39,"urn:cite:hmt:vaimg.VA280RN-0450@0.134,0.3003,0.057,0.0263",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msAint.hmt:21.40,"urn:cite:hmt:vaimg.VA280RN-0450@0.12,0.3971,0.067,0.03",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msAint.hmt:21.41,"urn:cite:hmt:vaimg.VA280RN-0450@0.121,0.491,0.071,0.0195",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msAint.hmt:21.42,"urn:cite:hmt:vaimg.VA280RN-0450@0.113,0.5435,0.076,0.0338",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msAint.hmt:21.43,"urn:cite:hmt:vaimg.VA280VN-0782@0.855,0.295,0.056,0.0218",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAint.hmt:21.44,"urn:cite:hmt:vaimg.VA280VN-0782@0.86,0.4294,0.053,0.0263",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAint.hmt:21.45,"urn:cite:hmt:vaimg.VA280VN-0782@0.878,0.6051,0.038,0.039",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAint.hmt:21.46,"urn:cite:hmt:vaimg.VA280VN-0782@0.885,0.6779,0.038,0.0225",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAint.hmt:21.47,"urn:cite:hmt:vaimg.VA281RN-0451@0.129,0.4407,0.042,0.0173",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAint.hmt:21.48,"urn:cite:hmt:vaimg.VA281RN-0451@0.112,0.6141,0.064,0.0383",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAint.hmt:21.49,"urn:cite:hmt:vaimg.VA281VN-0783@0.904,0.3791,0.028,0.0225",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAint.hmt:21.50,"urn:cite:hmt:vaimg.VA281VN-0783@0.898,0.5248,0.035,0.024",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAint.hmt:21.51,"urn:cite:hmt:vaimg.VA281VN-0783@0.854,0.6201,0.071,0.024",urn:cite:hmt:msA.281v

