Text#Image#Folio
urn:cts:greekLit:tlg5026.msA.hmt:22.30#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.25,0.1014,0.64,0.0398#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.31#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.256,0.1209,0.64,0.0698#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.32#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.239,0.3829,0.204,0.042#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.33#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.239,0.4212,0.209,0.1074#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.34#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.236,0.5248,0.207,0.0503#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.35#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.237,0.5713,0.219,0.039#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.36#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.242,0.6074,0.646,0.1299#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.37#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.245,0.7192,0.651,0.0285#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.38#urn:cite2:hmt:vaimg.2017a:VA284VN_0786@0.236,0.7425,0.559,0.0165#urn:cite2:hmt:msA.2017a:284v
urn:cts:greekLit:tlg5026.msA.hmt:22.39#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.615,0.3791,0.181,0.0563#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.40#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.611,0.4309,0.19,0.0788#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.41#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.612,0.5045,0.202,0.0443#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.42#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.612,0.5428,0.185,0.0653#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.43#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.189,0.6952,0.413,0.021#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.44#urn:cite2:hmt:vaimg.2017a:VA285RN_0455@0.193,0.6937,0.605,0.0465#urn:cite2:hmt:msA.2017a:285r
urn:cts:greekLit:tlg5026.msA.hmt:22.45#urn:cite2:hmt:vaimg.2017a:VA285VN_0787@0.239,0.25,0.203,0.0593#urn:cite2:hmt:msA.2017a:285v
urn:cts:greekLit:tlg5026.msA.hmt:22.46#urn:cite2:hmt:vaimg.2017a:VA285VN_0787@0.237,0.2913,0.206,0.0721#urn:cite2:hmt:msA.2017a:285v
urn:cts:greekLit:tlg5026.msA.hmt:22.47#urn:cite2:hmt:vaimg.2017a:VA285VN_0787@0.239,0.3498,0.211,0.0631#urn:cite2:hmt:msA.2017a:285v
urn:cts:greekLit:tlg5026.msA.hmt:22.48#urn:cite2:hmt:vaimg.2017a:VA285VN_0787@0.239,0.7072,0.612,0.0195#urn:cite2:hmt:msA.2017a:285v
urn:cts:greekLit:tlg5026.msA.hmt:22.49#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.6398,0.2746,0.1877,0.05297#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.50#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.6404,0.3267,0.1962,0.08396#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.51#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.6116,0.4055,0.2467,0.07538#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.52#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.6161,0.4784,0.2264,0.1358#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.53#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.1986,0.6122,0.6310,0.1140#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.54#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.1984,0.7102,0.6234,0.03071#urn:cite2:hmt:msA.2017a:286r
urn:cts:greekLit:tlg5026.msA.hmt:22.55#urn:cite2:hmt:vaimg.2017a:VA286RN_0456@0.1992,0.7257,0.6336,0.05408#urn:cite2:hmt:msA.2017a:286r
