Text#Image#Folio
urn:cts:greekLit:tlg5026.msAim.hmt:22.29#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.6142,0.3400,0.08088,0.02268#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msAim.hmt:22.30#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.6277,0.3942,0.1111,0.03195#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msAim.hmt:22.31#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.4315,0.5242,0.04901,0.01300#urn:cite2:hmt:msA.2017a:288v
urn:cts:greekLit:tlg5026.msAim.hmt:22.32#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.5866,0.2065,0.1046,0.06584#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msAim.hmt:22.33#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.5800,0.4105,0.07277,0.04329#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msAim.hmt:22.34#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.5980,0.5613,0.03850,0.03887#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msAim.hmt:22.35#urn:cite2:hmt:vaimg.2017a:VA289VN_0791@0.3926,0.6141,0.06964,0.03831#urn:cite2:hmt:msA.2017a:289v
urn:cts:greekLit:tlg5026.msAim.hmt:22.36#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.5870,0.2402,0.07553,0.04703#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msAim.hmt:22.37#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.5859,0.5015,0.03224,0.03734#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msAim.hmt:22.38#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.3919,0.2087,0.06964,0.06127#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msAim.hmt:22.39#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.3909,0.3109,0.06853,0.07261#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msAim.hmt:22.40#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.4114,0.6021,0.05619,0.06279#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msAim.hmt:22.41#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.4241,0.3615,0.05951,0.05159#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msAim.hmt:22.42#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.4206,0.5495,0.06319,0.04232#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msAim.hmt:22.43#urn:cite2:hmt:vaimg.2017a:VA291VN_0793@0.4342,0.6102,0.04643,0.03001#urn:cite2:hmt:msA.2017a:291v
urn:cts:greekLit:tlg5026.msAim.hmt:22.44#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.5444,0.2678,0.06872,0.02089#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msAim.hmt:22.45#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.5687,0.2873,0.04643,0.01964#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msAim.hmt:22.46#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.5965,0.3249,0.02542,0.03444#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msAim.hmt:22.47#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.5818,0.4347,0.03206,0.04232#urn:cite2:hmt:msA.2017a:292r
urn:cts:greekLit:tlg5026.msAim.hmt:22.48#urn:cite2:hmt:vaimg.2017a:VA292RN_0462@0.6371,0.5841,0.1297,0.02573#urn:cite2:hmt:msA.2017a:292r
